"	⸮",,,,,,,,,,,,,,
$GPRMC,30555,A,3754.4086,S,14508.0928,E,2.65,88.82,280317,,,A*45,,
$GPRMC,30556,A,3754.4086,S,14508.0938,E,2.61,89.42,280317,,,A*4E,,
$GPRMC,30557,A,3754.4085,S,14508.0947,E,2.67,89.22,280317,,,A*44,,
$GPRMC,30558,A,3754.4085,S,14508.0956,E,2.67,88.27,280317,,,A*4F,,
$GPRMC,30559,A,3754.4084,S,14508.0966,E,2.67,87.61,280317,,,A*41,,
$GPRMC,30600,A,3754.4083,S,14508.0976,E,2.71,90.3,280317,,,A*4D,,
$GPRMC,30601,A,3754.4083,S,14508.0985,E,2.67,89.41,280317,,,A*49,,
$GPRMC,30602,A,3754.4082,S,14508.0994,E,2.69,88.25,280317,,,A*46,,
$GPRMC,30603,A,3754.4082,S,14508.1003,E,2.54,88.62,280317,,,A*4C,,
$GPRMC,30604,A,3754.4081,S,14508.1012,E,2.53,89.37,280317,,,A*4E,,
$GPRMC,30605,A,3754.4081,S,14508.1021,E,2.47,88.46,280317,,,A*4D,,
$GPRMC,30606,A,3754.4081,S,14508.1029,E,2.44,86.74,280317,,,A*4A,,
$GPRMC,30607,A,3754.4081,S,14508.1037,E,2.38,88.7,280317,,,A*45,,
$GPRMC,30608,A,3754.4081,S,14508.1045,E,2.22,89.35,280317,,,A*44,,
$GPRMC,30609,A,3754.408,S,14508.1052,E,2,93.15,280317,,,A*4B,,
$GPRMC,30610,A,3754.4081,S,14508.1057,E,0.48,98,280317,,,A*46,,
$GPRMC,30611,A,3754.4079,S,14508.1055,E,0.89,309.22,280317,,,A*74,,
$GPRMC,30612,A,3754.4078,S,14508.105,E,1.47,286.83,280317,,,A*7D,,
$GPRMC,30613,A,3754.4077,S,14508.1043,E,2.47,264.19,280317,,,A*7D,,
$GPRMC,30614,A,3754.4078,S,14508.1034,E,2.01,269.41,280317,,,A*77,,
$GPRMC,30615,A,3754.4077,S,14508.1027,E,1.35,270.27,280317,,,A*77,,
$GPRMC,30616,A,3754.4078,S,14508.1021,E,1.79,264.03,280317,,,A*76,,
